T2_panel0,T_panel0,T2_panel1,T_panel1,T2_panel2,T_panel2,dT2_panel0,dT_panel0,dT2_panel1,dT_panel1,dT2_panel2,dT_panel2,T2_ld0,T_ld0,T2_ld1,T_ld1,T2_ld2,T_ld2
.0001150948,-.0057764715,-.0010703984,.018792054,.00015530799,.00039729028,-.000088341199,-.0013271264,.00023638304,.0017572314,-.00034809826,.002741029,-.0017290867,.025303205,-.0049782009,.18332759,.001580261,.0047082459
-.000079082005,-.0034872228,-.0006738549,.013752093,.00019597347,.0026520446,5.2500236e-06,.0064050271,-.00013921627,.0043388666,-.00034014933,-.0024432281,-.0047320239,.12929891,-.00065882003,.053445879,-.00055535696,.05331799
-.00035007132,.0081579415,-.0011487653,.025736894,.00052203418,-.0029208534,.000057595542,-.0024104337,.00051989564,-.0093833655,-.00049232069,.0034739973,-.0045912364,.14367196,-.0086635528,.19649228,.00042168918,.034162514
-.000095720148,-.0039350702,-.00077948137,.015492682,.00022163386,.0041892063,.00011635531,-.0024397797,.00023250448,-.0014707622,-.00040846577,.0007934423,-.0026120089,.036035102,-.004637301,.13042645,.00061581406,.036389057
.000019107698,-.0088289091,-.0010452816,.0172319,.0002745009,.0029573347,-.00021259242,.0069582066,.00065217965,-.0057261167,-.00034820521,-.0024683524,-.002893975,.10042768,-.0073931767,.22158861,.0019249275,.058573045
.00029004714,-.019931389,-.0011513318,.019478906,.00034869887,.00076660537,-.000093086121,.0074286684,.000029312638,.0020892418,-.00041672433,-.0015999954,-.000069786525,-.10964033,-.0080493707,.20512593,.000035725981,.055844937
-.00015176363,-.0025588751,-.000764945,.012038982,.00028490752,.0004056645,-.00011629872,.0027004478,.00031057038,.000034013963,-.000072885261,-.0026896626,-.0018570917,.064358585,-.0036381432,.14148502,.0020767136,.039811369
.00025996848,-.017898483,-.00063688692,.012118758,.00044663259,.0019947507,-.00022641063,.010979556,.00013231816,-.00056721538,-.00046799905,-.00037056187,.0012708387,-.045735072,-.0061326283,.21313527,.00066696084,.094807103
-.00032286759,-.00054846064,-.00077512919,.013845524,.0003373418,-.0040677818,.00016753915,.0010404749,.00061711424,-.0056466418,-.00027909558,.00063872465,-.0049753501,.099870346,-.0043682461,.16027907,.0014236122,.030946268
.000043426709,-.011823154,-.00097707519,.015356022,-.00001817973,.0024694053,-.00015988604,.0076468331,.00025103372,.00044729983,-.000082080252,-.0018720976,-.0024613268,.011417187,-.0033918773,.10498659,-.00027907843,.044359226
-.00012981327,.0018371438,-.0012537444,.0233457,.00027749094,.0039116396,1.3251361e-06,.00069652399,.00067275966,-.0059624915,-.00026242004,-.00097891642,-.002203509,.088715091,-.013900047,.33356255,.0042894441,.049876846
-.00009958489,-.004920078,-.00065128383,.014375499,.00027300444,.0062197912,-.000086463602,.0063809133,.00038619502,-.0032800094,-.00044023633,.0012219509,-.000058262976,-.013093887,-.0045896345,.1667182,.0011309762,.045429714
-.00019622447,.0035431848,-.00095985772,.017004298,.00038378587,.0028832054,.000035042169,-.0014253733,.00067351875,-.0070298403,-.00033735731,-.0010453562,-.0035287954,.17681621,-.0058247005,.24588645,.0042470209,.035395969
.00015290901,-.0091077564,-.0010985933,.022813717,.00023663352,.0013592473,-.00028968751,.0093052955,.00072931976,-.011675501,-.00034568433,.0022877599,-.00060640404,-.033374537,-.0024573982,.085795604,-.001764256,.02796096
-.00012327911,-.0030307386,-.00060538808,.012746053,.00030709436,-.0046835449,-.000052168838,.006477871,.000089518377,.00035124124,-.0004041419,.0028048977,-.0020001307,.052106243,-.0051456732,.18083553,.0022748718,.00094953994
-.00015205095,-.0064510754,-.00058988144,.010707133,.000047978257,.0033955174,.00024185127,-.0015534344,-.000079919279,.0034850664,-.00017141773,-.0014714219,-.0046297256,.16382013,-.0082144942,.26545131,.0013020175,.064380318
-.00015986881,-.00086062262,-.00073485565,.016312849,.00040075544,-.0031777981,.00021979964,-.0056563308,.00030200885,-.0032392705,-.00039739427,.00032563871,-.0022300365,.085320286,-.0052388683,.18183441,.0033254919,.02594889
